['Time', 'Result', 'Bet', 'Lose Streak', 'Martingale Base', 'Martingale Growth', 'Martingale', type, prob, strategy, moeda, caixa, profit, min_profit]
[datetime.datetime(2022, 11, 21, 9, 1, 5, 467921), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6657386, 'Stop Loss', 'EURUSD', 18039.94, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 2, 5, 782560), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6674547, 'Stop Loss', 'EURUSD', 18043.54, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 3, 5, 952844), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6573467, 'Stop Loss', 'EURUSD', 18041.54, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 4, 6, 30461), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.64459914, 'Stop Loss', 'EURUSD', 18045.13, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 5, 5, 814600), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.652956, 'Stop Loss', 'EURUSD', 18043.13, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 6, 6, 6404), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.65042126, 'Stop Loss', 'EURUSD', 18038.9, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 7, 6, 50902), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.648331, 'Stop Loss', 'EURUSD', 18048.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 8, 6, 266390), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.67560285, 'Stop Loss', 'EURUSD', 18049.76, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 9, 6, 394281), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.67093635, 'Stop Loss', 'EURUSD', 18047.76, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 10, 6, 240135), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6808855, 'Stop Loss', 'EURUSD', 18051.36, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 11, 5, 878339), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6881088, 'Stop Loss', 'EURUSD', 18053.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 12, 6, 328881), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.68702954, 'Stop Loss', 'EURUSD', 18051.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 13, 5, 874744), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.69681376, 'Stop Loss', 'EURUSD', 18054.65, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 14, 6, 797649), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6953464, 'Stop Loss', 'EURUSD', 18052.65, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 15, 8, 303693), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6873477, 'Stop Loss', 'EURUSD', 18048.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 16, 5, 505760), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6786602, 'Stop Loss', 'EURUSD', 18037.65, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 17, 5, 982451), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.64978373, 'Stop Loss', 'EURUSD', 18065.66, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 18, 5, 933109), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6119105, 'Stop Loss', 'EURUSD', 18067.36, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 19, 5, 786254), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.5900439, 'Stop Loss', 'EURUSD', 18069.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 20, 5, 594849), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.57981944, 'Stop Loss', 'EURUSD', 18070.76, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 21, 6, 34792), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.5870788, 'Stop Loss', 'EURUSD', 18072.46, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 22, 5, 744494), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6138462, 'Stop Loss', 'EURUSD', 18070.46, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 23, 6, 507897), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6291684, 'Stop Loss', 'EURUSD', 18074.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 24, 5, 946335), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.61814517, 'Stop Loss', 'EURUSD', 18075.76, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 25, 5, 707111), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.60643524, 'Stop Loss', 'EURUSD', 18077.46, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 26, 5, 409254), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5894007, 'Stop Loss', 'EURUSD', 18075.46, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 27, 6, 39437), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.59103197, 'Stop Loss', 'EURUSD', 18079.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 28, 5, 745606), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6032449, 'Stop Loss', 'EURUSD', 18077.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 29, 5, 506569), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6197101, 'Stop Loss', 'EURUSD', 18080.65, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 30, 6, 61497), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6238718, 'Stop Loss', 'EURUSD', 18082.35, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 31, 5, 586038), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.62473035, 'Stop Loss', 'EURUSD', 18080.35, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 32, 7, 530068), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6148134, 'Stop Loss', 'EURUSD', 18083.95, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 33, 5, 528421), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6219744, 'Stop Loss', 'EURUSD', 18081.95, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 34, 5, 529722), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.62507975, 'Stop Loss', 'EURUSD', 18085.55, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 35, 6, 337272), 'equal', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.62946934, 'Stop Loss', 'EURUSD', 18085.55, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 36, 5, 707260), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.62840956, 'Stop Loss', 'EURUSD', 18083.55, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 37, 5, 539461), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.62571216, 'Stop Loss', 'EURUSD', 18079.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 38, 6, 874681), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.64221126, 'Stop Loss', 'EURUSD', 18068.54, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 39, 5, 591760), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.634221, 'Stop Loss', 'EURUSD', 18096.56, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 40, 6, 159871), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6314595, 'Stop Loss', 'EURUSD', 18098.26, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 41, 5, 576254), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6219813, 'Stop Loss', 'EURUSD', 18099.96, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 42, 6, 176824), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6231778, 'Stop Loss', 'EURUSD', 18101.66, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 43, 5, 867892), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.63892, 'Stop Loss', 'EURUSD', 18099.66, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 44, 6, 376558), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.66153127, 'Stop Loss', 'EURUSD', 18095.43, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 45, 6, 263330), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6739844, 'Stop Loss', 'EURUSD', 18104.58, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 46, 6, 107161), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.67574215, 'Stop Loss', 'EURUSD', 18102.58, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 47, 6, 186964), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.67775303, 'Stop Loss', 'EURUSD', 18098.35, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 48, 5, 935859), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6813753, 'Stop Loss', 'EURUSD', 18107.51, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 49, 5, 630435), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.68170494, 'Stop Loss', 'EURUSD', 18105.51, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 50, 5, 596995), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.68351215, 'Stop Loss', 'EURUSD', 18109.11, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 51, 6, 442899), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6830306, 'Stop Loss', 'EURUSD', 18110.81, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 52, 6, 58502), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.68500906, 'Stop Loss', 'EURUSD', 18112.51, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 53, 5, 947468), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6866369, 'Stop Loss', 'EURUSD', 18114.21, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 54, 6, 633117), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.68833977, 'Stop Loss', 'EURUSD', 18112.21, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 55, 6, 195981), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.68888324, 'Stop Loss', 'EURUSD', 18115.8, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 56, 6, 125351), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.68460447, 'Stop Loss', 'EURUSD', 18117.5, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 57, 6, 662179), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.67769885, 'Stop Loss', 'EURUSD', 18119.2, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 58, 6, 74118), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6716742, 'Stop Loss', 'EURUSD', 18117.2, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 59, 6, 445238), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6604296, 'Stop Loss', 'EURUSD', 18120.8, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 0, 6, 256315), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.64808196, 'Stop Loss', 'EURUSD', 18122.5, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 1, 6, 151464), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6458835, 'Stop Loss', 'EURUSD', 18120.5, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 2, 5, 665748), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6259672, 'Stop Loss', 'EURUSD', 18124.1, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 3, 5, 882211), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.61221945, 'Stop Loss', 'EURUSD', 18125.8, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 4, 6, 375350), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6061906, 'Stop Loss', 'EURUSD', 18127.5, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 5, 6, 10397), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.62075543, 'Stop Loss', 'EURUSD', 18129.2, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 6, 6, 280782), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.62386745, 'Stop Loss', 'EURUSD', 18130.9, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 7, 6, 283818), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6335482, 'Stop Loss', 'EURUSD', 18128.9, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 8, 6, 175724), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.65550214, 'Stop Loss', 'EURUSD', 18132.49, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 9, 5, 889105), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.66009694, 'Stop Loss', 'EURUSD', 18130.49, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 10, 6, 205235), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.66474575, 'Stop Loss', 'EURUSD', 18126.26, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 11, 5, 527438), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.66229486, 'Stop Loss', 'EURUSD', 18135.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 12, 6, 144182), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6520324, 'Stop Loss', 'EURUSD', 18137.12, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 13, 5, 968907), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6469181, 'Stop Loss', 'EURUSD', 18135.12, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 14, 6, 503483), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.65052104, 'Stop Loss', 'EURUSD', 18130.89, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 15, 6, 346817), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6520488, 'Stop Loss', 'EURUSD', 18120.11, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 16, 5, 874402), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.65365756, 'Stop Loss', 'EURUSD', 18148.13, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 17, 6, 591986), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.657409, 'Stop Loss', 'EURUSD', 18149.83, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 18, 5, 597347), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.64583737, 'Stop Loss', 'EURUSD', 18151.53, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 19, 5, 860523), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6410046, 'Stop Loss', 'EURUSD', 18153.23, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 20, 6, 574463), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6484419, 'Stop Loss', 'EURUSD', 18151.23, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 21, 6, 141808), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6579304, 'Stop Loss', 'EURUSD', 18154.83, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 22, 5, 788167), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.65879065, 'Stop Loss', 'EURUSD', 18152.83, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 23, 5, 510973), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6566012, 'Stop Loss', 'EURUSD', 18156.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 24, 5, 919433), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6501029, 'Stop Loss', 'EURUSD', 18154.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 25, 6, 186394), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6515526, 'Stop Loss', 'EURUSD', 18158.02, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 26, 5, 330457), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6539399, 'Stop Loss', 'EURUSD', 18159.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 27, 6, 110453), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.66660565, 'Stop Loss', 'EURUSD', 18161.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 28, 6, 146967), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6702243, 'Stop Loss', 'EURUSD', 18163.12, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 29, 5, 842857), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6775109, 'Stop Loss', 'EURUSD', 18164.82, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 30, 5, 687154), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.67392397, 'Stop Loss', 'EURUSD', 18162.82, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 31, 5, 360561), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.68240255, 'Stop Loss', 'EURUSD', 18158.59, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 32, 6, 122169), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6806822, 'Stop Loss', 'EURUSD', 18147.82, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 33, 5, 726527), 'loose', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.68404853, 'Stop Loss', 'EURUSD', 18114.86, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 36, 6, 98328), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.6026675, 'Stop Loss', 'EURUSD', 18116.56, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 37, 6, 126828), 'loose', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.6625254, 'Stop Loss', 'EURUSD', 18114.56, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 38, 6, 613242), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6312299, 'Stop Loss', 'EURUSD', 18110.33, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 39, 6, 526551), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6349055, 'Stop Loss', 'EURUSD', 18099.56, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 40, 5, 767492), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6630146, 'Stop Loss', 'EURUSD', 18127.57, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 41, 5, 952464), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6651954, 'Stop Loss', 'EURUSD', 18129.27, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 42, 5, 436898), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.6479096, 'Stop Loss', 'EURUSD', 18127.27, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 43, 5, 842624), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.61060506, 'Stop Loss', 'EURUSD', 18130.87, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 44, 5, 950832), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5854537, 'Stop Loss', 'EURUSD', 18132.57, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 45, 6, 71186), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5754967, 'Stop Loss', 'EURUSD', 18134.27, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 46, 6, 216055), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6070986, 'Stop Loss', 'EURUSD', 18135.97, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 47, 5, 605927), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6759819, 'Stop Loss', 'EURUSD', 18133.97, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 48, 5, 750781), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6801505, 'Stop Loss', 'EURUSD', 18129.74, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 49, 5, 704682), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.5196342, 'Stop Loss', 'EURUSD', 18118.96, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 50, 5, 808680), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.65103537, 'Stop Loss', 'EURUSD', 18146.98, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 51, 6, 131225), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.7251429, 'Stop Loss', 'EURUSD', 18144.98, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 52, 6, 225198), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.7166754, 'Stop Loss', 'EURUSD', 18140.75, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 53, 5, 878227), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6518641, 'Stop Loss', 'EURUSD', 18129.97, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 54, 6, 217148), 'loose', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.5588279, 'Stop Loss', 'EURUSD', 18097.02, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 57, 5, 916603), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Put', 0.5419572, 'Stop Loss', 'EURUSD', 18098.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 58, 6, 113347), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Put', 0.56680965, 'Stop Loss', 'EURUSD', 18100.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 10, 59, 6, 434090), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Put', 0.55730474, 'Stop Loss', 'EURUSD', 18102.12, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 0, 6, 297170), 'loose', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Put', 0.5243786, 'Stop Loss', 'EURUSD', 18100.12, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 1, 5, 965202), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.51882476, 'Stop Loss', 'EURUSD', 18103.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 2, 5, 493539), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5113074, 'Stop Loss', 'EURUSD', 18101.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 3, 6, 351895), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.53219646, 'Stop Loss', 'EURUSD', 18105.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 4, 7, 696200), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5463544, 'Stop Loss', 'EURUSD', 18107.01, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 5, 5, 841055), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5503925, 'Stop Loss', 'EURUSD', 18105.01, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 6, 5, 764986), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.5336779, 'Stop Loss', 'EURUSD', 18108.61, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 7, 5, 772362), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5210484, 'Stop Loss', 'EURUSD', 18106.61, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 8, 5, 967145), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.5485963, 'Stop Loss', 'EURUSD', 18102.38, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 9, 5, 623741), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.5800503, 'Stop Loss', 'EURUSD', 18111.54, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 10, 6, 110216), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.59375805, 'Stop Loss', 'EURUSD', 18113.24, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 11, 6, 35395), 'equal', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.59047675, 'Stop Loss', 'EURUSD', 18113.24, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 11, 12, 6, 78508), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.58028644, 'Stop Loss', 'EURUSD', 18114.94, 0.85, 0.82]
